scraped_at,source_updated_at,facility,status,capacity_percentage,badge_text,raw_text,source
2026-08-19T09:59:47+00:00,2026-08-19T17:59:00+08:00,Clementi ActiveSG Gym,open,62,62% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":62,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T10:14:09+00:00,2026-08-19T18:14:00+08:00,Clementi ActiveSG Gym,open,61,61% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":61,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T10:47:30+00:00,2026-08-19T18:47:00+08:00,Clementi ActiveSG Gym,open,78,78% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":78,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T11:12:09+00:00,2026-08-19T19:12:00+08:00,Clementi ActiveSG Gym,open,78,78% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":78,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T11:42:14+00:00,2026-08-19T19:42:00+08:00,Clementi ActiveSG Gym,open,72,72% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":72,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T12:18:18+00:00,2026-08-19T20:18:00+08:00,Clementi ActiveSG Gym,open,71,71% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":71,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T13:10:14+00:00,2026-08-19T21:10:00+08:00,Clementi ActiveSG Gym,open,63,63% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":63,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T13:26:30+00:00,2026-08-19T21:26:00+08:00,Clementi ActiveSG Gym,open,63,63% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":63,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T13:34:22+00:00,2026-08-19T21:34:00+08:00,Clementi ActiveSG Gym,open,63,63% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":63,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T13:58:29+00:00,2026-08-19T21:58:00+08:00,Clementi ActiveSG Gym,open,0,0% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T14:08:39+00:00,2026-08-19T22:08:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-19T14:57:46+00:00,2026-08-19T22:57:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-19T15:17:23+00:00,2026-08-19T23:17:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-19T23:38:36+00:00,2026-08-20T07:38:00+08:00,Clementi ActiveSG Gym,open,49,49% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":49,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T23:49:14+00:00,2026-08-20T07:49:00+08:00,Clementi ActiveSG Gym,open,48,48% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":48,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T00:24:29+00:00,2026-08-20T08:24:00+08:00,Clementi ActiveSG Gym,open,46,46% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":46,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T01:52:37+00:00,2026-08-20T09:52:00+08:00,Clementi ActiveSG Gym,open,47,47% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":47,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T02:01:54+00:00,2026-08-20T10:01:00+08:00,Clementi ActiveSG Gym,open,48,48% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":48,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T02:08:41+00:00,2026-08-20T10:08:00+08:00,Clementi ActiveSG Gym,open,48,48% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":48,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T03:10:58+00:00,2026-08-20T11:10:00+08:00,Clementi ActiveSG Gym,open,57,57% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":57,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T03:25:31+00:00,2026-08-20T11:25:00+08:00,Clementi ActiveSG Gym,open,60,60% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":60,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T03:34:44+00:00,2026-08-20T11:34:00+08:00,Clementi ActiveSG Gym,open,68,68% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":68,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T03:59:38+00:00,2026-08-20T11:59:00+08:00,Clementi ActiveSG Gym,open,61,61% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":61,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T04:10:06+00:00,2026-08-20T12:10:00+08:00,Clementi ActiveSG Gym,open,57,57% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":57,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T04:22:48+00:00,2026-08-20T12:22:00+08:00,Clementi ActiveSG Gym,open,49,49% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":49,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T04:54:38+00:00,2026-08-20T12:54:00+08:00,Clementi ActiveSG Gym,open,63,63% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":63,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T05:05:11+00:00,2026-08-20T13:05:00+08:00,Clementi ActiveSG Gym,open,68,68% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":68,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T05:18:30+00:00,2026-08-20T13:18:00+08:00,Clementi ActiveSG Gym,open,71,71% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":71,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T05:47:38+00:00,2026-08-20T13:47:00+08:00,Clementi ActiveSG Gym,open,53,53% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":53,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T05:58:04+00:00,2026-08-20T13:58:00+08:00,Clementi ActiveSG Gym,open,47,47% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":47,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T06:20:19+00:00,2026-08-20T14:20:00+08:00,Clementi ActiveSG Gym,open,55,55% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":55,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T07:07:18+00:00,2026-08-20T15:07:00+08:00,Clementi ActiveSG Gym,open,66,66% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":66,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T07:24:44+00:00,2026-08-20T15:24:00+08:00,Clementi ActiveSG Gym,open,61,61% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":61,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T07:29:15+00:00,2026-08-20T15:29:00+08:00,Clementi ActiveSG Gym,open,66,66% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":66,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T07:58:02+00:00,2026-08-20T15:58:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T08:06:35+00:00,2026-08-20T16:06:00+08:00,Clementi ActiveSG Gym,open,68,68% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":68,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T08:20:34+00:00,2026-08-20T16:20:00+08:00,Clementi ActiveSG Gym,open,59,59% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":59,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T08:57:08+00:00,2026-08-20T16:57:00+08:00,Clementi ActiveSG Gym,open,42,42% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":42,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T09:06:52+00:00,2026-08-20T17:06:00+08:00,Clementi ActiveSG Gym,open,37,37% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":37,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T09:19:48+00:00,2026-08-20T17:19:00+08:00,Clementi ActiveSG Gym,open,54,54% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":54,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T09:51:10+00:00,2026-08-20T17:51:00+08:00,Clementi ActiveSG Gym,open,65,65% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":65,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T10:01:37+00:00,2026-08-20T18:01:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T10:15:57+00:00,2026-08-20T18:15:00+08:00,Clementi ActiveSG Gym,open,77,77% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":77,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T10:48:30+00:00,2026-08-20T18:48:00+08:00,Clementi ActiveSG Gym,open,74,74% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":74,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T10:58:50+00:00,2026-08-20T18:58:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T11:13:50+00:00,2026-08-20T19:13:00+08:00,Clementi ActiveSG Gym,open,71,71% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":71,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T11:44:15+00:00,2026-08-20T19:44:00+08:00,Clementi ActiveSG Gym,open,83,83% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":83,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T11:54:51+00:00,2026-08-20T19:54:00+08:00,Clementi ActiveSG Gym,open,87,87% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":87,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T12:17:19+00:00,2026-08-20T20:17:00+08:00,Clementi ActiveSG Gym,open,74,74% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":74,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T13:11:55+00:00,2026-08-20T21:11:00+08:00,Clementi ActiveSG Gym,open,53,53% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":53,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T13:28:30+00:00,2026-08-20T21:28:00+08:00,Clementi ActiveSG Gym,open,37,37% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":37,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T13:36:20+00:00,2026-08-20T21:36:00+08:00,Clementi ActiveSG Gym,open,32,32% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":32,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T14:00:47+00:00,2026-08-20T22:00:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-20T14:09:43+00:00,2026-08-20T22:09:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-20T14:22:24+00:00,2026-08-20T22:22:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-20T14:55:59+00:00,2026-08-20T22:55:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-20T15:06:23+00:00,2026-08-20T23:06:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-20T15:20:33+00:00,2026-08-20T23:20:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-20T23:41:58+00:00,2026-08-21T07:41:00+08:00,Clementi ActiveSG Gym,open,55,55% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":55,""type"":""gym"",""isClosed"":false}",api_response
2026-08-20T23:51:46+00:00,2026-08-21T07:51:00+08:00,Clementi ActiveSG Gym,open,59,59% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":59,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T00:27:00+00:00,2026-08-21T08:26:00+08:00,Clementi ActiveSG Gym,open,48,48% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":48,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T01:58:30+00:00,2026-08-21T09:58:00+08:00,Clementi ActiveSG Gym,open,55,55% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":55,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T02:08:45+00:00,2026-08-21T10:08:00+08:00,Clementi ActiveSG Gym,open,63,63% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":63,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T02:14:51+00:00,2026-08-21T10:14:00+08:00,Clementi ActiveSG Gym,open,71,71% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":71,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T03:17:19+00:00,2026-08-21T11:17:00+08:00,Clementi ActiveSG Gym,open,77,77% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":77,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T03:30:31+00:00,2026-08-21T11:30:00+08:00,Clementi ActiveSG Gym,open,76,76% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":76,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T03:38:09+00:00,2026-08-21T11:38:00+08:00,Clementi ActiveSG Gym,open,78,78% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":78,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T04:05:41+00:00,2026-08-21T12:05:00+08:00,Clementi ActiveSG Gym,open,74,74% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":74,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T04:10:57+00:00,2026-08-21T12:10:00+08:00,Clementi ActiveSG Gym,open,74,74% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":74,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T04:25:14+00:00,2026-08-21T12:25:00+08:00,Clementi ActiveSG Gym,open,74,74% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":74,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T04:55:35+00:00,2026-08-21T12:55:00+08:00,Clementi ActiveSG Gym,open,67,67% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":67,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T05:06:09+00:00,2026-08-21T13:06:00+08:00,Clementi ActiveSG Gym,open,67,67% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":67,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T05:20:02+00:00,2026-08-21T13:20:00+08:00,Clementi ActiveSG Gym,open,62,62% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":62,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T05:49:12+00:00,2026-08-21T13:49:00+08:00,Clementi ActiveSG Gym,open,56,56% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":56,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T05:59:50+00:00,2026-08-21T13:59:00+08:00,Clementi ActiveSG Gym,open,52,52% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":52,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T06:20:37+00:00,2026-08-21T14:20:00+08:00,Clementi ActiveSG Gym,open,42,42% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":42,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T07:08:48+00:00,2026-08-21T15:08:00+08:00,Clementi ActiveSG Gym,open,67,67% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":67,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T07:24:56+00:00,2026-08-21T15:24:00+08:00,Clementi ActiveSG Gym,open,63,63% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":63,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T07:31:58+00:00,2026-08-21T15:31:00+08:00,Clementi ActiveSG Gym,open,62,62% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":62,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T07:58:31+00:00,2026-08-21T15:58:00+08:00,Clementi ActiveSG Gym,open,67,67% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":67,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T08:07:06+00:00,2026-08-21T16:07:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T08:21:52+00:00,2026-08-21T16:21:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T08:59:09+00:00,2026-08-21T16:59:00+08:00,Clementi ActiveSG Gym,open,73,73% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":73,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T09:09:06+00:00,2026-08-21T17:09:00+08:00,Clementi ActiveSG Gym,open,76,76% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":76,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T09:22:17+00:00,2026-08-21T17:22:00+08:00,Clementi ActiveSG Gym,open,88,88% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":88,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T09:53:08+00:00,2026-08-21T17:53:00+08:00,Clementi ActiveSG Gym,open,85,85% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":85,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T10:03:10+00:00,2026-08-21T18:03:00+08:00,Clementi ActiveSG Gym,open,79,79% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":79,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T10:15:41+00:00,2026-08-21T18:15:00+08:00,Clementi ActiveSG Gym,open,74,74% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":74,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T10:48:48+00:00,2026-08-21T18:48:00+08:00,Clementi ActiveSG Gym,open,72,72% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":72,""type"":""gym"",""isClosed"":false}",api_response
2026-08-21T10:58:52+00:00,2026-08-21T18:58:00+08:00,Clementi ActiveSG Gym,open,78,78% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":78,""type"":""gym"",""isClosed"":false}",api_response
